review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
,Beauty,Shampoo,U5957,Not good,Exceeded my expectations! Great Shampoo.,1,No,44,Negative
1364,Books,Biography,U8128,Terrible,I use this Biography every day and it’s fantastic.,5,Yes,10,Positive
155,Beauty,Perfume,U5400,Loved it,"The Perfume is amazing, I love it!",,No,17,Positive
771,Beauty,Shampoo,U6895,Not good,Exceeded my expectations! Great Shampoo.,5,No,19,Positive
1358,Fashion,Jacket,U9608,Terrible,Exceeded my expectations! Great Jacket.,1,No,19,Negative
726,Beauty,Lipstick,U1534,Not good,Really disappointed with the Lipstick.,3,No,20,
1366,Beauty,Lipstick,U3646,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,17,Neutral
250,Fashion,T-shirt,U2046,Not good,"The T-shirt works okay, but could be better.",,No,47,Positive
767,Beauty,Perfume,U1281,Not good,,3,Yes,43,Neutral
1240,Fashion,Handbag,U8402,Not good,Decent Handbag for the price point.,5,No,23,Positive
931,Electronics,Smartphone,U5203,Terrible,Really disappointed with the Smartphone.,3,No,39,Neutral
420,Electronics,,U5857,Not good,I use this Bluetooth Speaker every day and it’s fantastic.,3,Yes,12,Neutral
1274,Home & Kitchen,Microwave Oven,U2564,,"The Microwave Oven is amazing, I love it!",4,,28,Positive
1016,Home & Kitchen,,U1862,Not good,"The Coffee Maker is amazing, I love it!",2,No,46,Negative
1346,Electronics,Laptop,U1436,Terrible,,5,Yes,30,Positive
477,Books,Biography,U5783,Not good,Exceeded my expectations! Great Biography.,5,Yes,12,Positive
45,Home & Kitchen,Blender,U4960,Great!,Exceeded my expectations! Great Blender.,5,Yes,24,Positive
1066,Beauty,Hair Dryer,U4174,Loved it,"Not worth the money, poor quality Hair Dryer.",5,Yes,34,
440,Home & Kitchen,Blender,U1749,Loved it,I use this Blender every day and it’s fantastic.,5,No,41,Positive
717,Home & Kitchen,Microwave Oven,U2645,Great!,I use this Microwave Oven every day and it’s fantastic.,1,Yes,35,Negative
1429,Fashion,Sneakers,U4624,Great!,,5,No,36,Positive
339,Electronics,Smartwatch,U5853,Loved it,Decent Smartwatch for the price point.,4,No,23,Positive
549,Home & Kitchen,Microwave Oven,U8081,Great!,"Not worth the money, poor quality Microwave Oven.",5,No,50,Positive
1498,Books,Fiction Novel,U5501,Not good,Really disappointed with the Fiction Novel.,5,,42,Positive
601,Home & Kitchen,Coffee Maker,U1129,Not good,"The Coffee Maker is amazing, I love it!",3,No,7,Neutral
1246,Beauty,Shampoo,U5377,Great!,Decent Shampoo for the price point.,4,No,29,Positive
,,Laptop,U4407,Terrible,The Laptop stopped working after a week.,2,No,,Negative
,Books,Children's Story,U1353,Loved it,"Not worth the money, poor quality Children's Story.",3,Yes,34,Neutral
310,Electronics,Smartwatch,U5001,Terrible,I use this Smartwatch every day and it’s fantastic.,4,No,39,Positive
417,Beauty,Hair Dryer,U9120,Okay,"The Hair Dryer works okay, but could be better.",5,Yes,23,Positive
1169,Home & Kitchen,Microwave Oven,U7013,Not good,"The Microwave Oven is amazing, I love it!",3,Yes,20,Neutral
1141,Beauty,Lipstick,U5924,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,38,Neutral
1191,Electronics,Smartphone,U3068,Loved it,"The Smartphone works okay, but could be better.",3,No,10,Neutral
1461,Beauty,Hair Dryer,U8506,Great!,The Hair Dryer stopped working after a week.,1,No,,Negative
1490,Books,Fiction Novel,U9119,Great!,"The Fiction Novel works okay, but could be better.",3,Yes,34,Neutral
861,Home & Kitchen,Microwave Oven,U3548,Loved it,"Not worth the money, poor quality Microwave Oven.",4,Yes,5,Positive
449,Fashion,T-shirt,U1666,Loved it,The T-shirt stopped working after a week.,2,No,3,Negative
501,Books,Self-help Book,U2903,Okay,Exceeded my expectations! Great Self-help Book.,4,No,19,Positive
764,Electronics,Smartwatch,U1582,,"The Smartwatch is amazing, I love it!",2,Yes,8,Negative
806,,T-shirt,U2902,Not good,Exceeded my expectations! Great T-shirt.,5,Yes,18,Positive
676,Home & Kitchen,Blender,U2835,Terrible,"The Blender works okay, but could be better.",3,Yes,15,Neutral
405,,Handbag,U2482,Great!,I use this Handbag every day and it’s fantastic.,2,No,42,Negative
385,Books,Fiction Novel,U6048,Great!,"Not worth the money, poor quality Fiction Novel.",2,No,5,Negative
1119,Beauty,Hair Dryer,,Great!,I use this Hair Dryer every day and it’s fantastic.,1,No,19,Negative
1175,,Face Cream,U3111,Okay,"The Face Cream works okay, but could be better.",5,No,23,Positive
1345,Fashion,Handbag,U5312,Not good,Exceeded my expectations! Great Handbag.,,Yes,20,Negative
134,Books,Self-help Book,U2193,Great!,"The Self-help Book is amazing, I love it!",,No,5,Neutral
1273,Books,Biography,U7505,Terrible,Decent Biography for the price point.,3,No,10,Neutral
273,Electronics,Bluetooth Speaker,U4915,Great!,"The Bluetooth Speaker is amazing, I love it!",5,Yes,35,Positive
285,Fashion,Jacket,U8248,Great!,"Not worth the money, poor quality Jacket.",1,No,41,Negative
1134,Books,Children's Story,U9076,Terrible,"The Children's Story is amazing, I love it!",5,,35,Positive
971,Home & Kitchen,Blender,U7082,Terrible,"Not worth the money, poor quality Blender.",5,No,21,Positive
926,Home & Kitchen,Coffee Maker,U3573,Terrible,Exceeded my expectations! Great Coffee Maker.,1,Yes,33,Negative
29,Fashion,Sneakers,U4084,Not good,"The Sneakers works okay, but could be better.",5,No,19,Positive
1159,Fashion,Jeans,U1168,Loved it,Exceeded my expectations! Great Jeans.,4,Yes,16,Positive
1450,Books,Self-help Book,U9334,Loved it,Exceeded my expectations! Great Self-help Book.,4,No,24,Positive
1141,Beauty,Lipstick,U5924,,I use this Lipstick every day and it’s fantastic.,3,Yes,38,Neutral
591,Beauty,Perfume,,Terrible,"The Perfume works okay, but could be better.",2,Yes,7,Negative
51,Home & Kitchen,Air Fryer,U2009,Not good,Decent Air Fryer for the price point.,3,No,36,Neutral
916,Electronics,Smartphone,U4318,Terrible,"Not worth the money, poor quality Smartphone.",2,No,29,Negative
694,Fashion,Jacket,U1805,Terrible,Really disappointed with the Jacket.,1,No,33,Negative
829,Home & Kitchen,Vacuum Cleaner,U4426,Not good,Decent Vacuum Cleaner for the price point.,2,,40,Negative
662,Electronics,Wireless Headphones,U3177,Okay,"The Wireless Headphones works okay, but could be better.",1,No,20,Negative
1017,Books,Cookbook,U9963,Loved it,Decent Cookbook for the price point.,4,Yes,12,Positive
1016,Home & Kitchen,Coffee Maker,U1862,Not good,"The Coffee Maker is amazing, I love it!",2,No,,Negative
625,Beauty,Shampoo,U8500,Terrible,"The Shampoo is amazing, I love it!",5,No,8,Positive
1165,Electronics,Laptop,U5441,Loved it,,4,Yes,35,Positive
1419,Electronics,Wireless Headphones,U4338,Loved it,The Wireless Headphones stopped working after a week.,1,Yes,5,Negative
1410,Beauty,Shampoo,U6887,Not good,I use this Shampoo every day and it’s fantastic.,3,Yes,21,Neutral
1490,Books,Fiction Novel,U9119,Great!,"The Fiction Novel works okay, but could be better.",,,34,Neutral
1372,Electronics,Laptop,U1781,Okay,Decent Laptop for the price point.,4,No,16,Positive
,Home & Kitchen,Blender,U7687,Loved it,The Blender stopped working after a week.,3,No,,Neutral
1137,Beauty,Perfume,U3042,Not good,I use this Perfume every day and it’s fantastic.,2,Yes,5,Negative
339,Electronics,Smartwatch,U5853,Loved it,Decent Smartwatch for the price point.,4,No,23,Positive
305,Fashion,Handbag,U5850,Terrible,I use this Handbag every day and it’s fantastic.,5,No,37,Positive
256,Electronics,Bluetooth Speaker,U8017,Loved it,Exceeded my expectations! Great Bluetooth Speaker.,4,Yes,28,Positive
1027,Books,Self-help Book,U3729,Terrible,Really disappointed with the Self-help Book.,2,No,23,Negative
1214,Books,Fiction Novel,U1375,Terrible,Decent Fiction Novel for the price point.,2,No,42,Negative
678,Home & Kitchen,,U1317,Loved it,Exceeded my expectations! Great Air Fryer.,2,No,32,Negative
325,Fashion,Handbag,U3748,Loved it,Decent Handbag for the price point.,1,Yes,17,Negative
215,Beauty,Perfume,U2312,Okay,Really disappointed with the Perfume.,1,No,44,Negative
82,Beauty,Hair Dryer,U8410,Great!,Really disappointed with the Hair Dryer.,3,Yes,7,Neutral
649,Home & Kitchen,Coffee Maker,U3684,Great!,"Not worth the money, poor quality Coffee Maker.",2,Yes,48,Negative
925,Home & Kitchen,Air Fryer,U2920,Great!,The Air Fryer stopped working after a week.,4,No,10,Positive
1280,Home & Kitchen,Coffee Maker,U4792,Okay,Decent Coffee Maker for the price point.,2,No,47,Negative
201,Electronics,Wireless Headphones,U4204,Loved it,Decent Wireless Headphones for the price point.,5,No,20,Positive
392,Fashion,Sneakers,U2099,Terrible,"The Sneakers works okay, but could be better.",4,No,19,Positive
133,Books,Children's Story,U1632,Terrible,,1,Yes,36,Negative
1217,Home & Kitchen,Blender,U2634,Terrible,"The Blender is amazing, I love it!",4,Yes,8,
821,Fashion,Jeans,U1852,Loved it,Exceeded my expectations! Great Jeans.,1,Yes,9,Negative
1313,Home & Kitchen,Air Fryer,U5664,Okay,I use this Air Fryer every day and it’s fantastic.,3,No,41,Neutral
1103,Home & Kitchen,Air Fryer,U5782,Not good,"The Air Fryer works okay, but could be better.",2,No,8,Negative
43,Books,Cookbook,U3218,Terrible,Exceeded my expectations! Great Cookbook.,2,No,14,Negative
776,Electronics,Bluetooth Speaker,U1370,Not good,"The Bluetooth Speaker works okay, but could be better.",2,No,2,Negative
336,Books,Self-help Book,U3760,Loved it,"The Self-help Book is amazing, I love it!",3,Yes,,Neutral
329,Beauty,Face Cream,U6625,Great!,"The Face Cream is amazing, I love it!",5,Yes,0,Positive
465,Beauty,Face Cream,U4983,Loved it,Really disappointed with the Face Cream.,2,No,14,Negative
472,Beauty,Perfume,U5749,Loved it,I use this Perfume every day and it’s fantastic.,5,Yes,21,Positive
540,Fashion,Sneakers,U4081,Okay,I use this Sneakers every day and it’s fantastic.,3,No,0,Neutral
1484,Beauty,Hair Dryer,U8941,Terrible,"The Hair Dryer is amazing, I love it!",2,No,23,Negative
1246,Beauty,Shampoo,U5377,Great!,Decent Shampoo for the price point.,4,No,29,Positive
720,Home & Kitchen,Blender,U2056,,I use this Blender every day and it’s fantastic.,4,Yes,34,Positive
1250,Beauty,Lipstick,U8540,Loved it,"Not worth the money, poor quality Lipstick.",3,No,17,Neutral
820,Beauty,Shampoo,U8031,Okay,The Shampoo stopped working after a week.,3,Yes,26,Neutral
160,Beauty,Shampoo,U1483,Great!,"Not worth the money, poor quality Shampoo.",4,No,6,Positive
338,Books,Children's Story,U1309,Terrible,I use this Children's Story every day and it’s fantastic.,5,No,2,Positive
1320,Fashion,,U2294,Great!,"The Sneakers works okay, but could be better.",5,No,26,Positive
1469,Books,Biography,U2099,Loved it,I use this Biography every day and it’s fantastic.,2,No,21,Negative
,Fashion,Jeans,U4676,Loved it,"The Jeans is amazing, I love it!",,,30,Neutral
76,Fashion,Jacket,U9583,Not good,"Not worth the money, poor quality Jacket.",4,Yes,6,Positive
712,Electronics,Smartphone,U7573,Not good,"The Smartphone is amazing, I love it!",1,Yes,42,
1050,Electronics,Smartphone,U1189,Not good,,5,,8,Positive
564,Fashion,Handbag,U6631,Terrible,Really disappointed with the Handbag.,2,No,32,Negative
524,Beauty,Lipstick,U9358,Okay,The Lipstick stopped working after a week.,2,No,26,Negative
476,Books,Cookbook,U7368,Great!,Really disappointed with the Cookbook.,3,Yes,3,Neutral
1354,Home & Kitchen,Microwave Oven,U1472,Great!,"Not worth the money, poor quality Microwave Oven.",3,,11,Neutral
1324,Fashion,Handbag,U9233,Okay,The Handbag stopped working after a week.,4,No,37,Positive
1115,Beauty,Face Cream,U5442,Not good,The Face Cream stopped working after a week.,1,No,19,Negative
652,Books,Children's Story,U2695,Not good,Decent Children's Story for the price point.,1,No,36,Negative
1163,Home & Kitchen,Vacuum Cleaner,U7971,Terrible,The Vacuum Cleaner stopped working after a week.,1,No,28,Negative
1204,Fashion,T-shirt,U7142,Terrible,Really disappointed with the T-shirt.,3,No,20,Neutral
331,Books,Biography,U6192,,Decent Biography for the price point.,2,Yes,24,Negative
554,Electronics,Wireless Headphones,U1666,Okay,The Wireless Headphones stopped working after a week.,4,No,6,Positive
1330,Books,Fiction Novel,U4450,Terrible,Exceeded my expectations! Great Fiction Novel.,5,No,25,Positive
589,Electronics,Wireless Headphones,U6990,Great!,The Wireless Headphones stopped working after a week.,1,No,46,Negative
585,Fashion,Jacket,U3366,Not good,"The Jacket is amazing, I love it!",,Yes,46,Positive
1111,Beauty,Face Cream,U3184,Loved it,"The Face Cream is amazing, I love it!",5,No,49,Positive
1455,Home & Kitchen,Vacuum Cleaner,U4294,Great!,I use this Vacuum Cleaner every day and it’s fantastic.,2,Yes,20,Negative
1146,Beauty,Hair Dryer,U3047,Not good,"Not worth the money, poor quality Hair Dryer.",,No,37,Neutral
377,Books,Fiction Novel,U5076,Loved it,"Not worth the money, poor quality Fiction Novel.",,Yes,4,Negative
1257,Electronics,Smartwatch,U8170,,"The Smartwatch is amazing, I love it!",2,No,15,Negative
191,Home & Kitchen,Vacuum Cleaner,U2535,Not good,Exceeded my expectations! Great Vacuum Cleaner.,2,Yes,,Negative
1205,Books,Fiction Novel,U8276,Loved it,I use this Fiction Novel every day and it’s fantastic.,2,No,4,Negative
344,Books,Biography,U9308,Loved it,"Not worth the money, poor quality Biography.",2,No,2,Negative
471,Books,Biography,U2564,Terrible,I use this Biography every day and it’s fantastic.,2,Yes,13,Negative
443,Beauty,Shampoo,U8921,Terrible,Exceeded my expectations! Great Shampoo.,3,No,2,Neutral
488,Home & Kitchen,Coffee Maker,U2315,Okay,"The Coffee Maker works okay, but could be better.",3,,5,Neutral
849,Beauty,Lipstick,U5733,Terrible,"The Lipstick works okay, but could be better.",3,No,25,Neutral
504,Beauty,Face Cream,U2202,Okay,Really disappointed with the Face Cream.,1,No,43,
491,Home & Kitchen,Blender,U8677,Loved it,I use this Blender every day and it’s fantastic.,5,No,47,Positive
977,Books,Self-help Book,U4444,Okay,I use this Self-help Book every day and it’s fantastic.,1,Yes,3,Negative
,Fashion,,U7371,Not good,"The Jeans is amazing, I love it!",3,Yes,36,Neutral
1176,Beauty,Shampoo,,Great!,I use this Shampoo every day and it’s fantastic.,1,Yes,35,Negative
1461,Beauty,Hair Dryer,U8506,Great!,The Hair Dryer stopped working after a week.,1,No,50,Negative
411,Home & Kitchen,,U7883,Not good,Exceeded my expectations! Great Microwave Oven.,2,No,6,Negative
353,Beauty,Perfume,,Not good,The Perfume stopped working after a week.,1,Yes,46,Negative
,Home & Kitchen,Blender,U7839,Okay,Exceeded my expectations! Great Blender.,4,Yes,,
973,Home & Kitchen,Microwave Oven,U7769,Terrible,"The Microwave Oven is amazing, I love it!",1,Yes,6,Negative
159,Books,,U7309,Not good,"The Children's Story is amazing, I love it!",3,No,0,Neutral
606,Fashion,Sneakers,U2751,Great!,The Sneakers stopped working after a week.,1,Yes,21,Negative
134,Books,Self-help Book,U2193,Great!,"The Self-help Book is amazing, I love it!",3,No,,Neutral
1429,Fashion,Sneakers,U4624,Great!,Decent Sneakers for the price point.,5,No,36,Positive
530,Home & Kitchen,Vacuum Cleaner,U2100,Not good,I use this Vacuum Cleaner every day and it’s fantastic.,2,Yes,1,Negative
929,Books,Self-help Book,U9547,Terrible,"Not worth the money, poor quality Self-help Book.",1,No,5,Negative
824,Fashion,T-shirt,U5576,Loved it,I use this T-shirt every day and it’s fantastic.,5,No,22,Positive
,Electronics,Smartphone,U8856,Terrible,Exceeded my expectations! Great Smartphone.,5,No,47,Positive
1133,Home & Kitchen,Microwave Oven,U4786,Okay,Exceeded my expectations! Great Microwave Oven.,4,Yes,21,Positive
32,Books,Fiction Novel,U5585,Terrible,,2,Yes,23,Negative
1215,Books,Self-help Book,U6325,Not good,,5,Yes,29,Positive
505,Beauty,Lipstick,U6638,Terrible,Decent Lipstick for the price point.,5,No,19,Positive
478,Home & Kitchen,Air Fryer,U2647,Okay,"The Air Fryer is amazing, I love it!",1,No,49,Negative
1189,Fashion,Jeans,U7086,Terrible,I use this Jeans every day and it’s fantastic.,3,No,50,Neutral
531,Books,Children's Story,U4742,Great!,Exceeded my expectations! Great Children's Story.,3,Yes,17,Neutral
73,Electronics,Smartwatch,U2103,Not good,I use this Smartwatch every day and it’s fantastic.,1,No,15,Negative
1151,Books,Biography,U7377,Not good,I use this Biography every day and it’s fantastic.,4,No,3,Positive
577,Home & Kitchen,Blender,U4535,Great!,Exceeded my expectations! Great Blender.,5,Yes,23,Positive
87,,Smartphone,U2084,Loved it,"The Smartphone works okay, but could be better.",4,Yes,38,Positive
1117,Beauty,Lipstick,U2263,,"The Lipstick is amazing, I love it!",1,Yes,18,
,Electronics,Smartphone,U8847,Not good,Really disappointed with the Smartphone.,2,No,50,Negative
620,Fashion,Jeans,U3734,Great!,Exceeded my expectations! Great Jeans.,3,No,41,Neutral
472,Beauty,Perfume,U5749,Loved it,I use this Perfume every day and it’s fantastic.,5,Yes,21,Positive
274,Electronics,Bluetooth Speaker,U1510,Terrible,"The Bluetooth Speaker works okay, but could be better.",2,Yes,37,Negative
710,Home & Kitchen,Coffee Maker,U8899,Loved it,"Not worth the money, poor quality Coffee Maker.",2,,33,Negative
1325,Books,Children's Story,U8679,Great!,"The Children's Story works okay, but could be better.",,Yes,15,Positive
350,Fashion,T-shirt,U7797,Not good,I use this T-shirt every day and it’s fantastic.,2,No,3,Negative
249,Home & Kitchen,Microwave Oven,U4297,Terrible,"The Microwave Oven is amazing, I love it!",1,Yes,41,Negative
1269,Fashion,Jacket,U9550,Okay,Really disappointed with the Jacket.,3,Yes,31,Neutral
1215,Books,Self-help Book,U6325,Not good,Exceeded my expectations! Great Self-help Book.,5,Yes,29,Positive
327,Beauty,Shampoo,U3066,Great!,"Not worth the money, poor quality Shampoo.",3,No,17,Neutral
1295,Electronics,Smartwatch,U3832,Okay,Decent Smartwatch for the price point.,2,Yes,9,Negative
1246,Beauty,Shampoo,U5377,Great!,Decent Shampoo for the price point.,4,No,29,Positive
1406,Electronics,Smartwatch,U5123,Terrible,"Not worth the money, poor quality Smartwatch.",4,No,17,
1187,Books,Fiction Novel,U1159,Great!,"Not worth the money, poor quality Fiction Novel.",5,Yes,,Positive
1407,Books,,U2577,Not good,Decent Fiction Novel for the price point.,4,Yes,19,Positive
802,Electronics,Bluetooth Speaker,U2364,Okay,I use this Bluetooth Speaker every day and it’s fantastic.,3,Yes,15,
1424,Fashion,T-shirt,U5222,Okay,Exceeded my expectations! Great T-shirt.,5,No,22,Positive
589,Electronics,Wireless Headphones,U6990,Great!,The Wireless Headphones stopped working after a week.,,No,46,Negative
311,Books,Fiction Novel,U8564,Great!,I use this Fiction Novel every day and it’s fantastic.,2,Yes,47,Negative
487,Books,Cookbook,U1801,Not good,"The Cookbook is amazing, I love it!",3,Yes,46,Neutral
1420,Beauty,Face Cream,U8196,Not good,,2,,23,Negative
142,Fashion,Handbag,U4181,Great!,"The Handbag works okay, but could be better.",4,Yes,26,Positive
1020,Electronics,Smartwatch,U2397,Terrible,Really disappointed with the Smartwatch.,3,Yes,5,
348,Electronics,Wireless Headphones,U9342,Loved it,I use this Wireless Headphones every day and it’s fantastic.,3,No,35,Neutral
1325,Books,Children's Story,U8679,Great!,"The Children's Story works okay, but could be better.",5,Yes,15,Positive
,Home & Kitchen,Air Fryer,U5664,Okay,I use this Air Fryer every day and it’s fantastic.,3,No,41,Neutral
1495,Home & Kitchen,Microwave Oven,U5902,Terrible,Exceeded my expectations! Great Microwave Oven.,5,Yes,21,Positive
1203,Electronics,Laptop,U9532,Not good,Really disappointed with the Laptop.,,Yes,45,Positive
873,Books,Biography,,Loved it,Really disappointed with the Biography.,3,Yes,10,Neutral
1192,Beauty,Lipstick,U7061,Great!,"The Lipstick works okay, but could be better.",4,No,22,Positive
1196,Electronics,Smartphone,U8855,Not good,The Smartphone stopped working after a week.,5,No,1,Positive
1049,,Smartphone,U2601,Not good,"Not worth the money, poor quality Smartphone.",4,No,44,Positive
581,Beauty,Face Cream,U5344,,The Face Cream stopped working after a week.,1,No,27,Negative
308,Beauty,Hair Dryer,U8134,Great!,Decent Hair Dryer for the price point.,3,Yes,24,Neutral
1412,Electronics,Laptop,U4261,Great!,"Not worth the money, poor quality Laptop.",2,Yes,20,Negative
79,Fashion,Jacket,U2374,,"Not worth the money, poor quality Jacket.",3,Yes,36,
1042,Fashion,Handbag,U6803,Not good,"The Handbag works okay, but could be better.",4,,18,Positive
929,Books,Self-help Book,U9547,Terrible,"Not worth the money, poor quality Self-help Book.",1,No,5,Negative
173,Home & Kitchen,Air Fryer,U7205,Okay,Exceeded my expectations! Great Air Fryer.,1,Yes,21,Negative
41,Books,Self-help Book,U3691,Terrible,Decent Self-help Book for the price point.,2,No,26,Negative
410,Beauty,Perfume,U6490,Loved it,"Not worth the money, poor quality Perfume.",1,Yes,8,Negative
1182,Fashion,Jeans,U8764,Not good,I use this Jeans every day and it’s fantastic.,,,38,Positive
1010,Home & Kitchen,Vacuum Cleaner,U4577,Great!,Exceeded my expectations! Great Vacuum Cleaner.,1,No,41,Negative
686,Home & Kitchen,Microwave Oven,U8714,Loved it,,4,No,16,Positive
205,Books,Fiction Novel,U1797,Terrible,Decent Fiction Novel for the price point.,5,Yes,17,Positive
314,Books,Fiction Novel,U2197,Loved it,,3,Yes,7,Neutral
1192,Beauty,Lipstick,U7061,Great!,"The Lipstick works okay, but could be better.",4,,22,Positive
465,Beauty,Face Cream,U4983,,Really disappointed with the Face Cream.,2,No,,Negative
794,Fashion,Jeans,,Not good,Decent Jeans for the price point.,4,Yes,46,Positive
43,Books,Cookbook,U3218,Terrible,Exceeded my expectations! Great Cookbook.,2,No,14,Negative
994,Home & Kitchen,,U6100,Not good,,3,Yes,26,Neutral
1017,Books,Cookbook,U9963,Loved it,Decent Cookbook for the price point.,4,Yes,12,Positive
1057,Home & Kitchen,Air Fryer,U2547,Okay,Really disappointed with the Air Fryer.,4,No,22,Positive
1040,Home & Kitchen,Coffee Maker,U6677,Okay,Exceeded my expectations! Great Coffee Maker.,1,No,29,Negative
954,Books,Fiction Novel,U8736,Great!,The Fiction Novel stopped working after a week.,3,,34,Neutral
1242,Electronics,Laptop,U6576,Terrible,I use this Laptop every day and it’s fantastic.,1,No,47,Negative
732,Beauty,Lipstick,U3136,Great!,"The Lipstick is amazing, I love it!",1,No,17,Negative
347,Fashion,Jeans,U4670,Loved it,"The Jeans is amazing, I love it!",1,Yes,8,Negative
802,Electronics,Bluetooth Speaker,U2364,Okay,I use this Bluetooth Speaker every day and it’s fantastic.,3,Yes,15,Neutral
511,Electronics,Smartphone,U2005,Not good,"The Smartphone is amazing, I love it!",2,Yes,37,Negative
1331,Beauty,Face Cream,U2819,Okay,Decent Face Cream for the price point.,3,No,8,Neutral
1425,Electronics,Smartwatch,U7491,Okay,"The Smartwatch works okay, but could be better.",3,,15,Neutral
835,Books,Biography,U6861,Not good,"Not worth the money, poor quality Biography.",4,Yes,26,Positive
1331,Beauty,Face Cream,U2819,Okay,Decent Face Cream for the price point.,3,No,8,Neutral
349,Books,Biography,U2937,Great!,,1,No,26,Negative
230,Beauty,Lipstick,U9747,Not good,"The Lipstick works okay, but could be better.",4,No,44,Positive
,Books,Biography,U1768,Great!,I use this Biography every day and it’s fantastic.,5,No,45,Positive
542,Home & Kitchen,Coffee Maker,U2416,Great!,Decent Coffee Maker for the price point.,2,Yes,46,Negative
675,Electronics,Wireless Headphones,U4797,Okay,"Not worth the money, poor quality Wireless Headphones.",2,No,3,Negative
806,Fashion,T-shirt,U2902,Not good,Exceeded my expectations! Great T-shirt.,,Yes,18,Positive
662,Electronics,Wireless Headphones,U3177,Okay,"The Wireless Headphones works okay, but could be better.",,No,20,Negative
361,Beauty,Lipstick,U5633,Great!,Really disappointed with the Lipstick.,4,No,15,Positive
657,Fashion,Jeans,U6203,Okay,Decent Jeans for the price point.,3,Yes,46,Neutral
1063,Electronics,Smartwatch,U9247,Terrible,"The Smartwatch is amazing, I love it!",1,Yes,3,Negative
309,Beauty,Lipstick,U3100,Terrible,,2,No,17,Negative
1168,Electronics,Wireless Headphones,U6306,Terrible,The Wireless Headphones stopped working after a week.,4,No,29,Positive
915,Books,Children's Story,U8998,,,1,No,39,
637,Beauty,Face Cream,U7796,Great!,The Face Cream stopped working after a week.,1,Yes,13,Negative
152,,Bluetooth Speaker,U7521,Loved it,Really disappointed with the Bluetooth Speaker.,1,Yes,43,Negative
,Books,Self-help Book,U8456,,Exceeded my expectations! Great Self-help Book.,4,No,46,Positive
631,Books,Biography,U3155,Terrible,"The Biography is amazing, I love it!",2,Yes,35,Negative
1193,Electronics,Bluetooth Speaker,U3711,Terrible,I use this Bluetooth Speaker every day and it’s fantastic.,1,Yes,26,Negative
1492,,Jacket,U5118,Okay,I use this Jacket every day and it’s fantastic.,5,No,27,Positive
1267,Fashion,Jeans,U7108,Okay,"The Jeans works okay, but could be better.",3,No,25,Neutral
833,Beauty,Face Cream,U7456,Terrible,Really disappointed with the Face Cream.,2,No,3,Negative
481,Home & Kitchen,Coffee Maker,,Loved it,"Not worth the money, poor quality Coffee Maker.",2,Yes,35,Negative
836,Beauty,Perfume,U9877,Terrible,"The Perfume works okay, but could be better.",4,,27,Positive
1184,Books,Biography,U6598,Okay,Really disappointed with the Biography.,4,No,45,Positive
1270,Home & Kitchen,Microwave Oven,U5446,Not good,The Microwave Oven stopped working after a week.,1,Yes,45,Negative
447,Books,Biography,U2314,Terrible,Really disappointed with the Biography.,5,Yes,26,Positive
1283,Fashion,Jacket,,Not good,I use this Jacket every day and it’s fantastic.,2,Yes,25,Negative
718,Electronics,Wireless Headphones,U2083,Loved it,The Wireless Headphones stopped working after a week.,1,Yes,50,Negative
1012,Books,Children's Story,U5886,Loved it,Exceeded my expectations! Great Children's Story.,3,Yes,1,Neutral
1003,Home & Kitchen,Blender,U9406,Terrible,Exceeded my expectations! Great Blender.,1,Yes,3,Negative
1361,Beauty,Hair Dryer,U4476,Terrible,Really disappointed with the Hair Dryer.,2,Yes,17,Negative
1172,Books,Cookbook,U9355,Great!,Really disappointed with the Cookbook.,2,Yes,6,Negative
583,,Jacket,U5822,Loved it,,2,,30,
1261,Beauty,Shampoo,,Terrible,Really disappointed with the Shampoo.,3,Yes,32,Neutral
396,Beauty,Face Cream,,Not good,The Face Cream stopped working after a week.,4,Yes,39,Positive
424,Home & Kitchen,Coffee Maker,U6856,Not good,The Coffee Maker stopped working after a week.,2,Yes,,Negative
1013,Home & Kitchen,Microwave Oven,U7246,Terrible,Really disappointed with the Microwave Oven.,3,No,24,Neutral
1187,Books,Fiction Novel,U1159,Great!,"Not worth the money, poor quality Fiction Novel.",5,Yes,19,Positive
1419,Electronics,Wireless Headphones,U4338,Loved it,The Wireless Headphones stopped working after a week.,1,Yes,5,Negative
,Fashion,Jacket,U7233,Loved it,Decent Jacket for the price point.,2,No,30,Negative
1366,,Lipstick,U3646,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,17,Neutral
1232,Books,Self-help Book,U7225,Terrible,"The Self-help Book works okay, but could be better.",,Yes,42,Positive
692,Beauty,Face Cream,U6666,Loved it,I use this Face Cream every day and it’s fantastic.,1,Yes,0,Negative
1288,Books,Biography,U5775,Terrible,Exceeded my expectations! Great Biography.,5,Yes,44,Positive
898,Fashion,Sneakers,U1743,Not good,"The Sneakers is amazing, I love it!",3,No,49,Neutral
145,Books,Fiction Novel,U9224,Great!,Decent Fiction Novel for the price point.,4,Yes,39,Positive
85,Fashion,Sneakers,,Terrible,"The Sneakers works okay, but could be better.",3,Yes,42,
1418,Fashion,T-shirt,U8467,Great!,Exceeded my expectations! Great T-shirt.,2,No,17,Negative
